25	e	93	d	z	14
97	b	92	e	o	14
74	b	92	a	D	14
31	e	82	c	g	14
87	a	16	e	l	14
26	a	28	d	w	14
87	d	1	e	x	14
60	a	0	a	y	14
34	e	96	d	q	14
18	c	42	b	v	14
91	a	40	c	A	14
96	a	50	a	A	14
14	a	38	a	x	14
3	a	22	a	l	14
6	a	56	a	r	14
8	e	98	e	w	14
8	c	80	d	g	14
65	d	100	e	x	14
24	d	20	a	j	14
76	a	27	b	v	14
48	a	83	b	D	14
19	b	70	e	x	14
83	b	51	c	H	14
89	a	51	e	s	14
38	c	5	e	D	14
12	c	41	c	q	14
10	a	62	a	f	14
3	a	21	c	C	14
55	b	15	a	y	14
87	e	77	b	n	14
41	d	1	e	C	14
91	e	100	b	t	14
17	e	33	a	j	14
91	e	98	a	C	14
1	a	81	a	C	14
46	a	20	e	s	14
61	b	33	b	z	14
38	b	88	d	F	14
13	d	79	c	j	14
15	c	94	e	z	14
21	b	53	b	t	14
71	c	60	d	r	14
88	d	78	a	t	14
71	d	19	c	k	14
43	b	97	d	C	14
66	c	30	d	w	14
48	c	65	d	A	14
46	a	38	e	f	14
64	d	63	b	s	14
13	c	49	e	n	14
1	b	35	d	j	14
80	b	66	a	q	14
31	e	0	b	B	14
33	c	46	a	x	14
69	c	6	b	D	14
46	b	77	c	t	14
31	c	88	c	h	14
62	b	87	a	l	14
85	a	52	b	s	14
34	a	81	d	k	14
71	b	36	a	s	14
46	c	31	a	q	14
82	d	61	e	g	14
25	a	93	b	G	14
62	a	64	b	h	14
90	a	8	c	f	14
20	a	31	b	E	14
30	a	7	b	E	14
44	d	87	a	k	14
79	b	43	c	r	14
90	c	21	b	w	14
64	b	29	a	F	14
55	a	37	d	y	14
53	e	41	b	o	14
1	e	77	b	x	14
94	a	0	d	E	14
88	b	85	d	t	14
42	c	3	e	D	14
16	b	33	d	h	14
38	c	56	e	A	14
26	d	80	a	x	14
19	a	8	e	m	14
20	c	45	d	h	14
78	e	55	a	k	14
63	c	97	e	w	14
87	b	95	e	k	14
58	c	60	c	u	14
97	c	95	c	q	14
20	d	91	a	j	14
23	a	7	c	x	14
9	a	40	c	p	14
8	a	67	b	s	14
19	b	51	c	v	14
39	a	85	e	k	14
74	b	47	b	r	14
49	c	14	e	n	14
10	d	13	a	g	14
16	a	88	b	F	14
18	a	44	c	o	14
56	c	49	c	s	14
70	c	51	d	B	14
27	d	53	a	j	14
36	c	24	d	A	14
64	c	42	d	k	14
55	e	72	c	A	14
68	e	65	b	q	14
92	d	91	e	y	14
80	d	71	b	v	14
13	b	31	c	j	14
29	b	72	a	G	14
62	b	19	c	E	14
95	b	79	d	x	14
25	a	61	b	o	14
54	c	65	d	x	14
10	b	44	a	E	14
66	a	52	c	v	14
94	a	6	a	u	14
86	d	55	e	v	14
59	d	4	a	s	14
60	a	31	b	x	14
60	c	32	e	r	14
92	e	48	b	o	14
97	c	63	b	r	14
87	e	21	c	p	14
61	c	52	c	n	14
91	a	51	c	p	14
27	c	76	a	w	14
55	e	87	b	B	14
51	d	59	e	o	14
49	b	55	c	H	14
2	c	83	d	s	14
16	c	10	c	D	14
25	a	34	a	C	14
62	a	75	d	q	14
40	a	13	b	y	14
52	e	77	c	o	14
60	d	97	d	n	14
67	b	42	e	w	14
76	a	87	d	v	14
81	d	9	d	x	14
86	e	70	a	H	14
79	b	92	d	y	14
15	a	72	b	h	14
45	b	76	c	C	14
76	e	70	e	j	14
50	a	19	b	w	14
40	d	35	a	i	14
15	c	99	c	H	14
94	c	59	d	B	14
60	b	51	a	D	14
82	b	76	b	q	14
99	a	41	e	p	14
28	b	23	d	B	14
79	b	98	b	u	14
14	b	35	b	q	14
6	d	32	d	m	14
85	c	95	e	f	14
65	c	89	e	f	14
69	b	20	a	x	14
11	c	34	d	y	14
55	e	7	e	E	14
75	a	4	b	m	14
65	e	12	c	m	14
23	c	11	d	g	14
30	c	56	b	z	14
64	b	5	a	i	14
51	a	86	d	F	14
47	b	14	a	y	14
36	b	77	b	p	14
7	a	70	c	m	14
4	e	50	d	y	14
11	a	17	c	f	14
25	a	93	d	o	14
36	e	39	d	i	14
0	b	50	e	B	14
94	d	82	c	g	14
88	b	77	d	h	14
83	d	35	d	s	14
90	a	96	c	g	14
6	a	84	d	t	14
61	b	46	c	w	14
66	e	28	e	k	14
99	e	72	c	C	14
69	b	74	b	m	14
58	e	86	a	B	14
20	b	5	b	p	14
72	a	82	d	t	14
35	a	57	b	D	14
30	c	92	a	j	14
59	d	10	e	u	14
3	d	88	c	D	14
49	b	33	b	f	14
31	c	47	d	o	14
43	e	78	a	G	14
30	b	83	d	G	14
72	c	70	c	H	14
47	b	65	c	o	14
22	e	71	e	y	14
25	e	7	b	t	14
22	d	10	e	H	14
32	c	78	b	z	14
41	d	35	c	F	14
37	d	21	a	u	14
19	c	77	d	z	14
80	a	16	c	s	14
43	b	13	b	v	14
78	e	67	e	D	14
59	c	73	e	f	14
57	e	80	e	g	14
84	b	4	e	G	14
31	c	34	b	s	14
58	a	3	c	H	14
95	a	14	c	j	14
96	b	65	e	F	14
86	b	87	b	x	14
78	a	30	d	w	14
7	e	18	a	r	14
53	e	55	a	f	14
89	b	19	c	H	14
47	c	41	a	A	14
9	e	80	a	t	14
63	b	4	d	p	14
35	c	51	d	z	14
37	d	9	c	F	14
56	a	59	c	f	14
18	d	77	d	A	14
98	d	59	a	o	14
26	e	64	c	C	14
64	d	16	d	z	14
39	d	80	e	z	14
53	a	28	e	G	14
74	c	11	b	w	14
62	b	0	a	o	14
99	d	43	b	f	14
84	a	76	e	H	14
94	e	9	c	w	14
7	a	9	b	h	14
93	e	49	e	n	14
36	c	38	b	f	14
31	a	68	d	w	14
49	b	59	a	v	14
67	c	24	d	q	14
10	c	87	b	n	14
81	a	13	c	E	14
42	d	58	c	E	14
97	a	88	d	l	14
36	a	29	c	y	14
93	b	16	e	w	14
96	c	12	d	q	14
32	a	82	c	s	14
74	c	23	e	u	14
46	d	39	a	C	14
88	a	43	b	B	14
14	a	48	e	n	14
91	d	40	e	r	14
85	c	12	d	p	14
38	c	57	d	k	14
2	c	81	e	k	14
65	a	9	c	i	14
61	e	57	d	h	14
23	c	7	e	u	14
37	b	46	b	y	14
77	b	6	e	z	14
12	d	45	d	g	14
58	b	11	c	f	14
12	c	24	d	y	14
59	b	70	d	D	14
71	a	32	b	H	14
86	e	99	d	l	14
31	d	14	b	s	14
55	a	46	e	x	14
62	d	20	b	H	14
87	e	99	c	D	14
30	a	59	b	o	14
67	d	2	a	j	14
93	d	14	e	j	14
89	c	11	b	x	14
64	b	94	c	j	14
28	a	78	e	A	14
56	b	11	c	v	14
99	b	89	e	x	14
86	d	1	c	s	14
96	e	10	e	v	14
91	c	55	c	B	14
52	a	63	b	m	14
60	d	62	c	x	14
41	d	47	b	u	14
93	d	44	c	t	14
72	b	45	b	F	14
57	d	68	e	i	14
98	e	18	d	s	14
16	b	35	c	k	14
7	e	17	b	C	14
19	a	13	a	t	14
0	d	84	c	z	14
16	d	75	d	F	14
9	d	52	a	w	14
58	a	25	a	u	14
18	d	71	d	u	14
78	e	49	b	n	14
86	b	9	c	C	14
54	d	17	a	n	14
76	e	5	e	m	14
70	c	52	e	F	14
72	c	59	c	u	14
69	c	14	e	x	14
33	e	23	c	y	14
76	d	79	b	n	14
30	b	32	b	F	14
37	b	13	a	B	14
12	d	9	d	m	14
74	d	42	b	x	14
62	b	23	e	y	14
11	c	16	a	j	14
25	a	31	b	f	14
77	d	98	d	h	14
1	c	65	c	l	14
83	e	45	e	w	14
1	d	14	c	t	14
3	d	7	e	z	14
39	d	22	e	C	14
35	d	62	b	t	14
13	a	68	d	v	14
68	b	57	e	n	14
95	d	86	c	D	14
48	b	70	c	t	14
84	a	91	a	B	14
1	e	51	b	r	14
19	d	63	c	m	14
70	e	65	b	v	14
79	e	62	a	h	14
93	d	48	c	z	14
79	d	75	e	k	14
45	e	65	d	l	14
7	e	100	c	i	14
7	b	26	d	r	14
91	c	24	a	s	14
56	b	94	e	m	14
87	a	15	c	x	14
93	e	82	d	g	14
22	b	78	e	x	14
80	c	97	a	z	14
82	a	98	c	t	14
83	c	2	d	g	14
67	a	54	e	E	14
68	c	48	b	D	14
47	b	86	d	u	14
61	b	85	b	t	14
19	a	95	c	G	14
73	b	60	e	l	14
32	b	1	a	p	14
26	c	51	a	m	14
100	c	97	e	t	14
51	a	81	d	p	14
3	d	15	c	w	14
73	b	97	d	q	14
56	c	81	a	k	14
66	d	5	e	h	14
89	e	13	c	q	14
26	b	96	b	H	15
55	e	29	d	p	15
61	a	66	e	y	15
61	e	99	c	t	15
32	a	45	d	j	15
97	c	3	b	m	15
60	b	42	e	r	15
3	c	23	d	n	15
22	d	30	c	j	15
62	b	14	d	t	15
24	b	15	a	l	15
6	c	93	d	E	15
97	e	46	c	h	15
37	d	51	d	n	15
49	d	20	a	B	15
38	c	2	d	H	15
33	c	12	d	x	15
10	d	63	d	C	15
59	e	24	a	i	15
96	e	92	b	m	15
49	c	82	c	C	15
19	e	84	a	G	15
48	d	68	e	B	15
68	e	83	b	x	15
13	b	56	e	k	15
87	d	89	a	z	15
62	c	7	b	C	15
62	a	24	a	E	15
69	e	38	d	h	15
61	b	34	c	H	15
39	d	19	b	C	15
16	b	44	a	n	15
66	b	65	d	x	15
82	e	19	e	q	15
9	b	25	b	G	15
63	e	71	e	f	15
36	b	16	b	f	15
40	a	51	d	g	15
31	d	87	a	s	15
33	c	17	d	H	15
100	a	6	b	D	15
87	a	34	c	n	15
64	a	31	d	l	15
58	d	9	d	g	15
61	e	84	e	y	15
28	c	38	e	u	15
88	a	95	a	q	15
8	a	55	d	u	15
33	e	62	a	m	15
87	d	4	d	w	15
46	a	8	c	s	15
92	c	43	d	v	15
4	e	99	e	i	15
11	b	46	d	n	15
45	c	68	b	B	15
96	b	5	b	i	15
13	b	89	e	q	15
30	c	4	c	g	15
34	b	31	c	u	15
86	c	84	b	h	15
6	d	89	c	i	15
41	d	64	a	h	15
4	b	90	d	x	15
63	d	37	a	x	15
57	d	95	e	E	15
79	b	85	c	t	15
4	e	5	d	k	15
23	b	62	c	C	15
15	b	47	a	t	15
86	b	43	c	g	15
55	e	89	c	F	15
92	b	36	d	v	15
95	a	29	d	q	15
34	c	16	a	i	15
40	e	51	b	g	15
12	a	5	b	m	15
93	e	91	a	B	15
38	e	77	b	E	15
13	e	93	e	k	15
39	c	46	a	y	15
78	e	71	c	C	15
88	c	50	e	m	15
5	d	2	d	F	15
18	b	84	b	x	15
14	d	12	c	x	15
56	a	0	b	u	15
39	b	59	e	p	15
36	e	12	b	G	15
45	a	2	a	u	15
34	c	45	d	y	15
25	e	29	e	k	15
27	b	99	b	u	15
71	a	91	e	s	15
49	e	53	b	h	15
34	a	76	c	i	15
96	b	81	b	h	15
30	c	32	b	t	15
27	c	40	d	x	15
15	b	28	b	u	15
60	e	2	d	q	15
74	a	49	e	u	15
91	d	12	e	j	15
13	e	28	a	k	15
53	e	16	a	G	15
96	d	36	a	i	15
0	a	46	b	j	15
68	e	99	d	o	15
7	d	55	d	k	15
67	b	90	a	v	15
12	b	2	c	g	15
68	e	22	e	z	15
91	c	15	e	k	15
7	d	31	a	v	15
20	a	7	b	x	15
70	a	91	b	A	15
74	e	68	e	i	15
9	e	65	e	H	15
68	b	14	c	G	15
23	d	59	a	H	15
28	a	43	c	n	15
80	c	82	b	l	15
4	b	49	c	y	15
80	b	60	b	u	15
53	c	43	e	r	15
86	c	56	c	q	15
56	c	28	d	x	15
100	b	92	b	t	15
35	d	55	d	o	15
6	d	20	c	f	15
93	d	84	c	z	15
94	c	5	b	f	15
46	b	57	e	F	15
20	e	35	b	l	15
64	e	35	b	j	15
46	e	41	a	v	15
40	d	4	d	q	15
90	a	33	c	q	15
59	c	48	e	w	15
15	b	67	c	p	15
10	c	32	e	h	15
66	b	37	d	t	15
77	a	63	e	f	15
42	a	18	d	B	15
50	d	47	b	l	15
7	e	59	e	g	15
50	e	40	a	D	15
81	d	9	e	p	15
38	e	36	c	o	15
90	c	83	b	C	15
40	c	28	e	H	15
74	b	84	d	f	15
72	c	74	c	p	15
55	c	95	d	F	15
55	c	15	c	g	15
13	a	41	d	r	15
38	c	16	e	l	15
55	d	97	a	m	15
65	d	78	a	f	15
57	a	94	e	B	15
14	e	22	e	G	15
17	e	76	b	h	15
57	d	81	b	G	15
94	c	99	d	A	15
96	b	38	e	i	15
30	a	53	e	E	15
0	a	0	d	w	15
1	d	55	c	H	15
50	b	45	c	v	15
37	c	4	e	h	15
28	e	18	e	D	15
7	c	77	a	f	15
24	b	11	d	B	15
34	a	34	d	f	15
32	b	47	b	g	15
36	b	61	d	l	15
23	c	90	d	o	15
72	d	1	b	z	15
91	e	98	b	p	15
71	e	56	e	s	15
5	e	74	c	G	15
49	d	33	b	f	16
63	e	17	d	E	16
59	a	71	b	C	16
90	b	74	e	j	16
19	e	88	b	G	16
80	e	23	c	B	16
53	d	84	a	y	16
97	c	35	d	D	16
74	d	55	d	t	16
65	c	86	c	n	16
67	a	55	a	H	16
52	e	5	c	t	16
87	d	33	d	o	16
87	a	4	c	q	16
77	d	51	a	H	16
65	e	87	c	H	16
57	b	97	a	y	16
20	b	13	a	t	16
97	c	42	c	t	16
60	b	55	b	r	16
1	e	0	e	G	16
26	d	79	d	y	16
29	c	48	e	m	16
89	b	72	b	E	16
87	c	76	c	k	16
42	a	64	b	r	16
70	d	38	b	m	16
18	d	85	d	x	16
72	d	11	b	D	16
73	e	84	b	h	16
13	d	17	d	n	16
66	a	39	a	w	16
7	b	70	e	E	16
98	b	55	c	s	16
13	b	49	b	f	16
76	d	50	a	j	16
64	d	12	d	s	16
88	e	12	d	x	16
12	e	65	e	h	16
64	a	16	c	f	16
56	d	92	b	n	16
17	a	69	a	k	16
37	c	82	e	i	16
17	e	8	c	l	16
64	b	97	a	z	16
95	d	42	a	g	16
35	d	3	c	G	16
86	d	58	b	g	16
74	d	99	d	H	16
4	c	94	e	D	16
98	e	95	a	l	16
66	a	54	b	w	16
71	d	1	c	B	16
98	e	68	d	r	16
49	d	10	c	t	16
59	a	78	e	k	16
48	c	84	b	z	16
37	c	79	a	u	16
75	d	13	e	x	16
99	b	93	a	h	16
24	a	29	c	t	16
53	d	36	e	H	16
53	b	87	d	o	16
0	c	87	d	w	16
54	a	58	e	G	16
16	b	64	e	p	16
20	b	76	e	A	16
10	e	69	d	g	16
62	a	2	c	B	16
86	d	30	c	A	16
17	c	6	c	n	16
48	b	40	a	k	16
68	c	76	a	z	16
14	e	71	e	z	16
29	a	82	c	g	16
23	e	41	b	k	16
58	b	55	e	E	16
3	c	73	e	z	16
100	a	80	c	i	16
4	b	69	d	q	16
5	b	52	b	G	16
9	a	81	c	t	16
98	d	19	e	x	16
80	a	21	b	p	16
32	c	2	a	j	16
77	e	28	b	x	16
48	b	51	e	g	16
79	a	49	d	x	16
39	b	39	a	y	16
11	d	30	b	n	16
31	b	58	e	x	16
31	a	57	e	h	16
99	d	18	c	m	16
7	b	32	b	g	16
5	a	47	b	s	16
54	b	73	b	r	16
11	d	61	d	g	16
0	d	97	c	i	16
18	b	32	b	g	16
64	c	11	b	A	16
97	a	42	b	s	16
26	b	42	a	y	16
73	a	51	d	h	16
98	c	41	c	n	16
66	a	21	a	j	16
50	b	8	d	j	16
89	b	82	d	D	16
91	c	54	a	w	16
89	c	16	d	u	16
51	d	88	d	l	16
10	a	69	d	D	16
89	b	30	d	k	16
14	c	33	e	t	16
95	a	14	e	t	16
67	d	40	e	n	16
82	b	96	e	o	16
10	b	16	b	C	16
80	e	40	a	z	16
36	c	4	a	l	16
1	c	6	c	f	16
59	c	54	e	n	16
97	d	84	e	F	16
29	e	85	d	l	16
79	c	55	a	F	16
14	b	29	b	p	16
82	c	49	e	C	16
100	e	51	b	k	16
14	b	33	a	q	16
30	a	44	b	f	16
30	d	35	a	B	16
87	e	32	b	n	16
58	b	33	a	t	16
23	d	93	b	G	16
48	d	45	c	u	16
33	b	14	b	D	16
87	b	47	b	z	16
65	b	10	c	G	16
9	a	71	b	x	16
18	b	86	b	n	16
31	e	21	a	G	16
22	e	70	b	F	16
52	b	56	c	D	16
35	b	57	d	g	16
29	a	6	d	y	16
83	d	57	c	v	16
54	d	61	e	z	16
85	a	70	e	t	16
22	e	82	d	s	16
24	e	77	a	p	16
77	c	71	a	r	16
79	a	56	a	q	16
26	e	0	d	q	16
56	e	47	b	H	16
97	c	95	b	y	16
8	c	27	c	g	16
88	a	87	a	z	16
37	e	52	d	i	16
27	d	76	b	p	16
29	e	97	e	D	16
98	e	35	e	y	16
2	b	70	b	z	16
43	b	52	c	H	16
75	b	87	d	C	16
29	e	40	d	x	16
80	a	48	e	k	16
42	e	81	e	q	16
63	d	33	d	r	16
61	a	71	d	G	16
18	c	79	e	B	16
20	c	85	a	H	16
56	b	98	c	s	16
96	b	24	e	w	16
86	b	10	b	C	16
14	d	91	a	k	16
71	e	10	c	l	16
16	b	2	d	p	16
49	a	30	d	p	16
25	b	50	c	D	16
71	e	87	b	y	16
90	c	67	b	t	16
74	e	34	a	B	16
39	a	57	c	v	16
62	b	8	d	m	16
16	c	68	a	y	16
80	c	89	d	k	16
62	d	70	b	r	16
68	e	50	d	q	16
42	d	93	d	D	16
74	d	80	a	k	16
60	c	16	a	G	16
26	e	35	d	A	16
87	c	76	c	z	16
66	b	34	d	w	16
68	e	10	b	h	16
51	a	86	e	B	16
81	c	60	a	m	16
92	c	13	b	k	16
39	d	99	c	f	16
35	d	53	c	C	16
62	e	100	c	r	16
70	c	1	d	y	16
72	d	47	d	r	16
56	d	88	b	w	16
74	d	3	b	t	16
1	c	19	b	q	16
93	a	20	c	z	16
56	a	5	c	s	16
36	e	46	c	G	16
93	e	35	b	E	16
78	b	54	d	f	16
8	c	67	e	q	16
84	a	8	b	E	16
24	c	53	e	y	16
26	e	63	e	A	16
28	a	93	e	B	16
83	b	98	d	h	16
76	d	21	d	s	16
44	a	40	d	t	16
70	b	92	e	o	16
10	d	81	e	f	16
99	a	20	e	l	16
10	a	5	a	m	16
83	e	99	d	y	16
33	c	74	b	q	16
46	d	63	b	F	16
45	e	45	b	m	16
68	e	88	d	j	16
86	d	99	e	D	16
20	e	55	d	x	16
74	c	52	c	y	16
19	b	87	b	h	16
69	b	96	b	q	16
40	a	66	e	p	16
26	e	44	e	C	16
59	b	20	b	G	16
42	a	1	a	G	16
58	e	33	d	g	16
12	b	64	b	m	16
13	c	37	e	u	16
88	c	100	b	j	16
5	b	78	d	p	16
44	d	22	e	n	16
91	a	66	b	F	16
63	a	68	a	m	16
27	e	30	a	C	16
78	c	43	e	E	16
27	d	87	e	z	16
46	c	42	e	C	16
94	c	33	b	C	16
51	e	40	a	k	16
67	c	60	b	H	16
74	e	22	c	p	16
38	a	49	e	h	16
26	c	54	c	A	16
64	c	34	a	h	16
29	e	92	c	v	16
17	d	66	d	o	16
63	d	37	e	E	16
45	e	56	e	q	16
56	d	20	c	o	16
73	d	48	e	w	16
94	d	59	a	j	16
26	b	1	a	f	16
49	a	34	e	B	16
35	d	84	e	A	16
6	a	63	a	l	16
4	d	92	c	A	16
72	c	18	e	h	16
48	b	90	b	G	16
90	c	41	d	f	16
22	b	6	e	u	16
66	a	91	a	x	16
35	a	45	b	F	16
77	a	40	d	i	16
21	d	16	a	m	16
77	e	21	c	E	16
32	e	25	b	h	16
34	d	15	a	r	16
3	a	84	a	B	16
64	a	83	c	H	16
18	e	10	a	H	16
50	d	74	d	E	16
89	d	8	a	q	16
61	e	22	c	h	16
90	d	69	a	A	16
28	c	99	d	w	16
79	e	41	d	F	16
44	c	1	e	w	16
95	e	18	d	A	16
92	b	20	a	H	16
43	d	93	e	k	16
18	e	22	c	D	16
72	d	86	e	i	16
100	b	82	b	y	16
65	b	39	b	f	16
76	e	60	c	w	16
69	c	69	a	w	16
13	d	61	c	i	16
25	d	71	a	s	16
94	d	15	b	r	16
87	e	97	a	G	16
10	d	0	e	j	16
50	c	34	d	h	16
90	c	59	d	m	16
11	c	95	c	f	16
0	a	66	e	F	16
22	e	80	c	h	16
30	b	28	e	v	16
55	b	82	e	i	16
68	b	49	e	i	16
23	e	25	b	u	16
60	d	36	c	p	16
52	a	54	d	n	16
60	a	6	a	f	16
86	c	68	c	C	16
65	d	35	a	m	16
84	d	90	c	x	16
11	b	15	b	k	16
25	e	55	d	r	16
87	c	97	e	v	16
85	a	79	e	l	16
37	e	85	a	x	16
35	d	86	d	y	16
93	b	91	a	k	16
83	a	41	e	u	16
9	d	95	a	G	16
69	b	2	d	y	16
66	e	81	b	u	16
76	c	56	c	E	16
2	b	7	b	o	16
69	c	60	b	u	16
80	c	13	b	C	16
13	e	46	a	C	16
92	d	20	a	G	16
70	d	80	b	H	16
70	d	19	b	k	16
3	d	1	e	t	16
7	c	25	a	o	16
25	d	72	a	k	16
79	e	33	d	k	16
10	e	51	c	h	16
40	b	7	d	A	16
19	c	11	d	r	16
77	d	99	d	C	16
0	a	11	c	p	16
7	a	59	d	F	16
21	b	69	d	v	16
44	e	10	e	o	16
9	c	28	a	m	16
20	e	19	d	j	16
47	e	50	d	D	16
65	c	29	c	q	16
97	e	79	d	o	16
91	a	12	c	B	16
52	e	63	c	i	16
77	b	62	e	h	16
97	d	22	a	k	16
96	d	9	a	h	16
91	e	50	c	t	16
75	e	63	a	u	16
93	d	70	b	F	16
93	e	36	a	v	16
51	b	83	d	E	16
57	d	72	b	h	16
13	d	22	e	x	16
96	b	76	b	k	16
84	d	62	d	C	16
17	d	89	d	j	16
78	e	25	d	g	16
93	c	0	d	g	16
46	b	47	b	A	16
7	e	32	e	j	16
96	a	88	d	A	16
46	b	4	b	H	16
35	a	26	c	F	16
59	a	83	b	l	16
59	d	50	e	p	16
4	d	9	b	i	16
40	b	34	b	l	16
74	b	16	c	w	16
35	a	33	b	t	16
68	d	10	a	p	16
49	c	12	d	t	16
34	a	5	a	s	16
74	c	69	a	t	16
26	b	71	b	p	16
62	a	82	c	o	16
49	e	21	e	A	16
8	c	19	c	H	16
31	b	54	e	v	16
86	b	79	d	n	16
46	e	24	b	H	16
24	e	84	d	k	16
89	a	98	c	k	16
23	c	62	d	z	16
59	e	67	c	H	17
0	b	23	e	t	17
59	d	33	e	z	17
50	d	85	c	w	17
71	c	100	c	w	17
2	d	15	b	h	17
32	b	68	a	w	17
70	e	30	b	y	17
59	d	89	d	D	17
59	c	87	b	s	17
86	c	75	a	h	17
76	b	36	c	q	17
89	d	60	c	i	17
48	b	14	a	m	17
46	b	57	a	o	17
73	d	20	a	f	17
30	a	81	c	w	17
69	a	60	b	z	17
86	d	48	a	B	17
96	a	19	c	i	17
83	d	78	e	z	17
1	b	32	d	k	17
29	b	68	a	F	17
28	b	68	c	E	17
36	e	87	b	q	17
56	e	13	c	g	17
20	a	27	a	s	17
40	e	69	c	A	17
39	e	62	e	D	17
42	c	67	d	G	17
19	e	100	a	g	17
52	a	57	d	l	17
76	b	35	e	z	17
82	e	85	c	m	17
48	a	14	d	D	17
85	a	60	e	C	17
52	b	89	a	A	17
73	c	78	b	f	17
20	a	26	d	h	17
24	c	9	a	C	17
50	d	44	b	G	17
99	c	77	b	g	17
11	a	15	c	f	17
60	c	6	c	p	17
80	b	4	e	i	17
81	c	65	d	j	17
56	b	90	e	w	17
20	a	50	c	D	17
47	d	94	b	w	17
80	d	88	e	s	17
80	b	50	a	D	17
78	a	46	a	C	17
64	e	5	a	n	17
38	d	6	b	h	17
96	d	17	d	j	17
63	c	40	e	H	17
56	a	64	a	B	17
72	c	30	e	o	17
27	e	75	d	g	17
26	a	56	c	B	17
26	a	49	b	t	17
67	d	35	b	k	17
99	e	50	c	C	17
95	d	14	d	H	17
76	e	74	d	p	17
12	c	59	c	w	17
60	e	15	c	k	17
87	d	22	e	G	17
81	c	17	c	A	17
3	e	43	d	E	17
86	b	30	b	F	17
47	c	71	c	v	17
87	d	16	c	z	17
38	e	44	c	C	17
94	a	17	e	h	17
48	d	41	e	r	17
50	c	26	c	m	17
11	a	74	c	v	17
30	a	41	c	u	17
74	c	50	c	j	17
22	c	68	b	E	17
7	e	5	c	r	17
15	e	61	a	s	17
85	c	64	c	i	17
50	b	8	e	x	17
20	c	98	e	w	17
56	d	37	a	l	17
18	e	45	e	x	17
44	a	26	d	j	17
59	c	88	d	w	17
35	e	39	a	x	17
14	c	31	d	y	17
13	e	44	e	g	17
8	d	61	d	l	17
35	e	71	b	H	17
21	e	19	c	G	17
59	c	60	b	k	17
19	c	44	a	x	17
73	c	37	c	D	17
26	a	18	d	s	17
95	d	14	a	l	17
29	d	50	a	t	17
8	b	24	a	q	17
72	e	88	a	k	17
27	c	78	b	s	17
93	e	72	e	A	17
51	e	98	e	G	17
8	a	80	c	n	17
41	e	20	a	l	17
13	a	92	d	F	17
31	b	28	b	F	17
64	b	88	b	p	17
62	d	72	c	f	17
32	a	61	b	w	17
52	c	67	a	p	17
22	a	3	e	D	17
4	e	45	a	m	17
88	e	0	c	t	17
87	b	68	d	t	17
75	c	78	a	A	17
48	a	74	c	g	17
51	c	81	b	j	17
26	e	92	d	s	17
36	c	84	c	G	17
78	d	11	b	f	17
85	d	47	a	u	17
56	c	59	d	z	17
27	a	35	c	C	17
98	d	42	d	m	17
31	b	9	a	x	17
82	a	88	e	l	17
13	e	64	c	H	17
70	a	13	d	u	17
81	b	23	c	r	17
14	e	19	c	H	17
75	a	6	b	H	17
73	a	43	a	E	17
69	d	89	d	F	17
67	b	77	e	y	17
45	a	67	e	D	17
9	d	26	a	q	17
74	d	60	d	B	17
76	e	61	a	g	17
90	b	42	b	C	17
83	e	53	a	x	17
10	b	89	d	r	17
77	e	26	d	m	17
4	a	99	c	F	17
48	d	78	d	u	17
94	e	62	c	B	17
4	d	31	c	E	17
68	b	49	c	v	17
10	b	89	a	f	17
59	c	5	c	w	17
20	b	24	b	f	17
6	e	36	e	s	17
76	a	16	b	j	17
1	b	64	d	w	17
94	b	73	b	r	17
89	e	65	b	E	17
23	c	59	d	F	17
100	d	45	b	h	17
30	b	76	a	C	17
78	c	11	d	q	17
16	d	13	d	o	17
54	c	8	e	f	17
47	d	43	e	G	17
50	e	17	a	z	17
71	e	53	b	t	17
18	e	3	d	r	17
13	e	90	b	D	17
0	b	60	a	D	17
88	e	35	e	f	17
80	e	29	c	j	17
17	c	47	a	t	17
83	e	70	c	q	17
66	a	8	e	G	17
20	a	54	d	A	17
85	d	20	a	D	17
25	d	46	d	z	17
8	e	72	b	G	17
29	b	38	b	p	17
65	c	39	d	t	17
99	d	93	d	F	17
88	e	17	c	A	17
51	e	92	e	i	17
37	d	37	c	y	17
48	c	53	b	E	17
62	a	28	c	p	17
38	b	63	a	s	17
15	e	82	a	m	17
21	d	65	c	y	17
73	c	45	d	i	17
73	d	7	e	v	17
52	c	63	e	m	17
43	c	25	e	t	17
55	e	54	e	A	17
0	e	83	b	r	17
19	a	91	c	y	17
53	e	15	e	F	17
59	d	41	a	z	17
54	c	57	c	m	17
88	e	73	b	C	17
17	d	43	d	g	17
24	d	57	a	l	17
49	c	96	a	n	17
60	e	53	a	f	17
71	a	100	d	t	17
26	c	23	e	f	17
2	c	8	e	l	17
59	d	48	e	H	17
50	d	68	c	D	17
50	e	31	a	D	17
72	b	24	c	p	17
84	c	49	b	x	17
16	d	76	b	A	17
80	d	52	c	B	17
41	c	68	e	t	17
51	d	60	d	k	17
77	c	91	c	A	17
62	a	53	b	A	17
59	d	50	d	i	17
91	c	24	b	w	17
53	b	27	a	C	17
24	c	43	d	E	17
69	d	96	d	m	17
78	c	73	e	A	17
9	d	47	a	H	17
55	b	3	b	z	17
20	e	37	b	h	17
27	b	43	c	B	17
54	a	35	a	k	17
